Skip image uploading at this time,______ _______ __ ___________ _ ____ ______,module,Magento_ConfigurableProduct
Browse Files...,Browse Files ...,module,Magento_ConfigurableProduct
Browse to find or drag image here,"_______, __ __ ________ ___ _______ __ _____________ ___",module,Magento_ConfigurableProduct
Remove image,__________ __ _____________,module,Magento_ConfigurableProduct
Hidden,_____,module,Magento_ConfigurableProduct
Alt Text,Alt _____,module,Magento_ConfigurableProduct
Role,____,module,Magento_ConfigurableProduct
Image Size,______ __ _____________,module,Magento_ConfigurableProduct
{size},{______},module,Magento_ConfigurableProduct
Image Resolution,_________ __ _____________,module,Magento_ConfigurableProduct
{width}^{height} px,{______} ^ {________} _______,module,Magento_ConfigurableProduct
Hide from Product Page,Hide __ ________ Page,module,Magento_ConfigurableProduct
Select attribute,________ _______,module,Magento_ConfigurableProduct
Select,________,module,Magento_ConfigurableProduct
Apply single price to all SKUs,________ ____ ____ __ ______ __,module,Magento_ConfigurableProduct
Apply unique prices by attribute to each SKU,________ ________ ____ __ _______ __ _____ SKU,module,Magento_ConfigurableProduct
Skip price at this time,______ ____ _ ____ ______,module,Magento_ConfigurableProduct
Apply single quantity to each SKUs,________ ________ __________ __ _____ __,module,Magento_ConfigurableProduct
Apply unique quantity by attribute to each SKU,________ ________ __________ __ _______ __ _____ SKU,module,Magento_ConfigurableProduct
Skip quantity at this time,______ __________ _ ____ ______,module,Magento_ConfigurableProduct
Step 1: Select Attributes,______ 1: ________ ________,module,Magento_ConfigurableProduct
Selected Attributes:,_______ ________:,module,Magento_ConfigurableProduct
Step 4: Summary,____ 4: _________,module,Magento_ConfigurableProduct
"Configurable products allow customers to choose options (Ex: shirt color).
            You need to create a simple product for each configuration (Ex: a product for each color).","_____________ __ ________ __________ __ _________ __ _______ _____ (Ex: ______ ____).
ÊÊ______ __ __ _______ ______ _______ __ _____ ____________ (Ex: _______ __ _____ ____).",module,Magento_ConfigurableProduct
Edit Configurations,___________ ____________,module,Magento_ConfigurableProduct
Upload Image,_______ __ _____________,module,Magento_ConfigurableProduct
Upload image,_______ __ _____________,module,Magento_ConfigurableProduct
No Image,__ ___________,module,Magento_ConfigurableProduct
Choose a different Product,________ ____ _______,module,Magento_ConfigurableProduct
Remove Product,__________ __ ________,module,Magento_ConfigurableProduct
Create Product Configurations,_________ __ ________ ____________,module,Magento_ConfigurableProduct
Cancel,_____,module,Magento_ConfigurableProduct
Page not found.,__________ __ _ ________.,module,Magento_Contact
Thanks for contacting us with your comments and questions. We'll respond to you very soon.,_________ __ ___ __ __ ________ _ ______ _________ _ _______. ___ __ __ _________ _ ___-_____.,module,Magento_Contact
"We can't process your request right now. Sorry, that's all we know.","___ __ _____ __ _________ ________ __ _ _______. __ _________, ____ _ ______, _____ _____.",module,Magento_Contact
* Required Fields,* ____________ ______,module,Magento_Contact
Write Us,______ __,module,Magento_Contact
Jot us a note and we‰Ûªll get back to you as quickly as possible.,__ _________ _______ _ _ ___ Û ª __ __ _______ _ ___ ________ ___-_____.,module,Magento_Contact
Name,___,module,Magento_Contact
Email,__________ ____,module,Magento_Contact
Phone Number,_________ _____,module,Magento_Contact
What‰Ûªs on your mind?,What‰ Û ª _ __ ___ __?,module,Magento_Contact
Submit,_______,module,Magento_Contact
Invalid domain name: %1,_________ ___ __ ______:% 1,module,Magento_Cookie
Invalid cookie lifetime: %1,_________ _____ _________:% 1,module,Magento_Cookie
Invalid cookie path,_________ ___ _________,module,Magento_Cookie
We use cookies to make your experience better.,"___ __________ _________, __ __ _________ _____ ____ __-_____.",module,Magento_Cookie
"To comply with the new e-Privacy directive, we need to ask for your consent to set the cookies.","__ __ __ _________ _ ______ _________ __ __________ _____________, ___ ______ __ __ _____ __ ______ ________ __ _________ ___________.",module,Magento_Cookie
"<a href=""%1"">Learn more</a>.","<a href=""%1""> _______ ______ </a>.",module,Magento_Cookie
Allow Cookies,______ Cookies,module,Magento_Cookie
We can't save the cron expression.,___ __ ____ __ _____ _____ __ ____.,module,Magento_Cron
Daily,_________,module,Magento_Cron
Weekly,________,module,Magento_Cron
Monthly,_______,module,Magento_Cron
Invalid cron expression: %1,_________ _____ Cron:% 1,module,Magento_Cron
"Invalid cron expression, expecting 'match/modulus': %1","_________ Cron __________, _________ ""___ / _____"":% 1",module,Magento_Cron
"Invalid cron expression, expecting numeric modulus: %1","_________ Cron __________, _________ ______ _____:% 1",module,Magento_Cron
"Invalid cron expression, expecting 'from-to' structure: %1","_________ Cron __________, _________ ""__-__"" _________:% 1",module,Magento_Cron
Save Currency Rates,_________ _______ _______,module,Magento_CurrencySymbol
Options,_________,module,Magento_CurrencySymbol
Reset,________,module,Magento_CurrencySymbol
Import,____,module,Magento_CurrencySymbol
Manage Currency Rates,__________ __ _________ _______,module,Magento_CurrencySymbol
Import Service,____ Service,module,Magento_CurrencySymbol
Save Currency Symbols,_________ __ _______ _____,module,Magento_CurrencySymbol
Currency Symbols,_______ _____,module,Magento_CurrencySymbol
Use Standard,___________ Standard,module,Magento_CurrencySymbol
Please specify a correct Import Service.,"____, ________ ________ ____ Service.",module,Magento_CurrencySymbol
We can't initialize the import model.,___ __ _____ __ __ ____________ _____ __ ____.,module,Magento_CurrencySymbol
"Click ""Save"" to apply the rates we found.","_________ ______ ""Save"", __ __ __ ________ ________, _____ ________.",module,Magento_CurrencySymbol
Currency Rates,_______ _______,module,Magento_CurrencySymbol
"Please correct the input data for ""%1 => %2"" rate.","____, ___________ ________ _____ __ ""% 1 =>% 2"" _______.",module,Magento_CurrencySymbol
All valid rates have been saved.,______ _______ ________ __ ________.,module,Magento_CurrencySymbol
System,_______,module,Magento_CurrencySymbol
You applied the custom currency symbols.,______ _______ ______ _______ _______.,module,Magento_CurrencySymbol
You must first configure currency options before being able to see currency rates.,"_____ ______ __ ________ _______ _____, _____ __ ____ __ __ ____ __ _________ _______.",module,Magento_CurrencySymbol
Old rate:,Old _______:,module,Magento_CurrencySymbol
Please specify a website.,"____, ________ ____ ____.",module,Magento_CustomerImportExport
Please specify an email.,"____, ________ _____.",module,Magento_CustomerImportExport
We found an invalid value in a website column.,________ _________ ________ _ ______ _______.,module,Magento_CustomerImportExport
Please enter a valid email.,____ ________ _______ _____ __ __________ ____.,module,Magento_CustomerImportExport
"Please make sure attribute ""%s"" is not empty.","____, _______ __, __ _______ ""% S"" __ _ ______.",module,Magento_CustomerImportExport
We can't find a customer who matches this email and website code.,"___ __ ____ __ __ ______ ______, _____ _______ _ ____ _____ _ _______ ___.",module,Magento_CustomerImportExport
Customer address id column is not specified,_____ ID ______ ______ __ _ ________,module,Magento_CustomerImportExport
We can't find that customer address.,"___ __ _____ __ _______, __ _______ _____.",module,Magento_CustomerImportExport
Please enter a valid region.,"____, ________ _______ ______.",module,Magento_CustomerImportExport
"We found another row with this email, website and address ID combination.","________ ___ ____ ___ _ ____ _____, _______ _ _____ ID __________.",module,Magento_CustomerImportExport
This email is found more than once in the import file.,____ _____ _ ________ ______ __ ______ ___ _____ __ ____.,module,Magento_CustomerImportExport
Orphan rows that will be skipped due default row errors,"______ ______, _____ __ _____ __________ ______ ______ ___ __ ____________",module,Magento_CustomerImportExport
Invalid value in Store column (store does not exists?),_________ ________ _ _______ ______ (_______ __ __________?),module,Magento_CustomerImportExport
We can't find that email and website combination.,"___ __ _____ __ _______, __ __________ __ _____ _____ _ _______.",module,Magento_CustomerImportExport
Please enter a password with a valid length.,"____, ________ ________ _ _______ _______.",module,Magento_CustomerImportExport
Sign Out,_________,module,Magento_Customer
Sign In,____,module,Magento_Customer
You subscribe to our newsletter.,______ __ __ _________ __ _____ _______.,module,Magento_Customer
You don't subscribe to our newsletter.,___ __ __ _________ __ _____ _______.,module,Magento_Customer
You have not set a default shipping address.,__ ___ ______ _____ __ ________ __ ____________.,module,Magento_Customer
You have not set a default billing address.,__ ___ ______ _____ __ ___________ ____________.,module,Magento_Customer
Address Book,Address Book,module,Magento_Customer
Edit Address,Edit _____,module,Magento_Customer
Add New Address,________ __ ___ _____,module,Magento_Customer
region,______,module,Magento_Customer
Create Order,_________ _______,module,Magento_Customer
Save Customer,_________ __ _______,module,Magento_Customer
Delete Customer,_________ __ _______,module,Magento_Customer
Reset Password,Reset Password,module,Magento_Customer
Are you sure you want to revoke the customer's tokens?,_______ __ ___ __ ______ __ ______ _________ __ _______?,module,Magento_Customer
Force Sign-In,Force ______ _ _______ __,module,Magento_Customer
New Customer,___ ______,module,Magento_Customer
Save and Continue Edit,______ _ ________ Edit,module,Magento_Customer
Back,_______,module,Magento_Customer
Please select,____ ________,module,Magento_Customer
Reset,________,module,Magento_Customer
ID,________ __ ___________,module,Magento_Customer
Product,_______,module,Magento_Customer
SKU,___,module,Magento_Customer
Quantity,__________,module,Magento_Customer
Price,____,module,Magento_Customer
Total,____ ____,module,Magento_Customer
Action,________,module,Magento_Customer
Configure,_____________,module,Magento_Customer
Delete,________,module,Magento_Customer
Shopping Cart from %1,_______ __% 1,module,Magento_Customer
Newsletter,Newsletter,module,Magento_Customer
Newsletter Information,_____________ _______ _____________,module,Magento_Customer
Subscribed to Newsletter,_________ __ _______,module,Magento_Customer
Last Date Subscribed,________ ____ _______,module,Magento_Customer
Last Date Unsubscribed,________ ____ ______,module,Magento_Customer
No Newsletter Found,__ Newsletter ________,module,Magento_Customer
Start date,_______ ____,module,Magento_Customer
End Date,______ ____,module,Magento_Customer
Receive Date,__________ ____,module,Magento_Customer
Subject,_______,module,Magento_Customer
Status,______,module,Magento_Customer
Sent,_________,module,Magento_Customer
Cancel,_____,module,Magento_Customer
Not Sent,__ _________,module,Magento_Customer
Sending,_________,module,Magento_Customer
Paused,_____,module,Magento_Customer
View,______,module,Magento_Customer
Unknown,__________,module,Magento_Customer
Order,_______,module,Magento_Customer
Purchased,_______,module,Magento_Customer
